"dimDateID","dateCode","dateName","yearCode","yearName","halfyearCode","halfyearName","seasonCode","seasonName","monthCode","monthName","dayCode","dayName","weekCode","weekName","weekdayCode","weekdayName","yearweekCode","yearweekName","yeardayTB","yeardayHB","yearweekTB","yearweekHB","yearmonthTB","yearmonthHB","lunarCalendar"
"20120524","24/5/2012","2012年5月24日","2012","2012年","1","上半年","2","2季","5","05月","24","24日","22","第22周","4","星期四","201222","2012年22周","20110524","20120424",,,"201105","201204",
"20120525","25/5/2012","2012年5月25日","2012","2012年","1","上半年","2","2季","5","05月","25","25日","22","第22周","5","星期五","201222","2012年22周","20110525","20120425",,,"201105","201204",
"20120526","26/5/2012","2012年5月26日","2012","2012年","1","上半年","2","2季","5","05月","26","26日","22","第22周","6","星期六","201222","2012年22周","20110526","20120426",,,"201105","201204",
"20120527","27/5/2012","2012年5月27日","2012","2012年","1","上半年","2","2季","5","05月","27","27日","22","第22周","7","星期日","201222","2012年22周","20110527","20120427",,,"201105","201204",
"20120528","28/5/2012","2012年5月28日","2012","2012年","1","上半年","2","2季","5","05月","28","28日","23","第23周","1","星期一","201223","2012年23周","20110528","20120428",,,"201105","201204",
"20120529","29/5/2012","2012年5月29日","2012","2012年","1","上半年","2","2季","5","05月","29","29日","23","第23周","2","星期二","201223","2012年23周","20110529","20120429",,,"201105","201204",
"20120530","30/5/2012","2012年5月30日","2012","2012年","1","上半年","2","2季","5","05月","30","30日","23","第23周","3","星期三","201223","2012年23周","20110530","20120430",,,"201105","201204",
"20120531","31/5/2012","2012年5月31日","2012","2012年","1","上半年","2","2季","5","05月","31","31日","23","第23周","4","星期四","201223","2012年23周","20110531","20120430",,,"201105","201204",
"20120601","1/6/2012","2012年6月1日","2012","2012年","1","上半年","2","2季","6","06月","1","01日","23","第23周","5","星期五","201223","2012年23周","20110601","20120501",,,"201106","201205",
"20120602","2/6/2012","2012年6月2日","2012","2012年","1","上半年","2","2季","6","06月","2","02日","23","第23周","6","星期六","201223","2012年23周","20110602","20120502",,,"201106","201205",
"20120603","3/6/2012","2012年6月3日","2012","2012年","1","上半年","2","2季","6","06月","3","03日","23","第23周","7","星期日","201223","2012年23周","20110603","20120503",,,"201106","201205",
"20120604","4/6/2012","2012年6月4日","2012","2012年","1","上半年","2","2季","6","06月","4","04日","24","第24周","1","星期一","201224","2012年24周","20110604","20120504",,,"201106","201205",
"20120605","5/6/2012","2012年6月5日","2012","2012年","1","上半年","2","2季","6","06月","5","05日","24","第24周","2","星期二","201224","2012年24周","20110605","20120505",,,"201106","201205",
"20120606","6/6/2012","2012年6月6日","2012","2012年","1","上半年","2","2季","6","06月","6","06日","24","第24周","3","星期三","201224","2012年24周","20110606","20120506",,,"201106","201205",
"20120607","7/6/2012","2012年6月7日","2012","2012年","1","上半年","2","2季","6","06月","7","07日","24","第24周","4","星期四","201224","2012年24周","20110607","20120507",,,"201106","201205",
"20120608","8/6/2012","2012年6月8日","2012","2012年","1","上半年","2","2季","6","06月","8","08日","24","第24周","5","星期五","201224","2012年24周","20110608","20120508",,,"201106","201205",
"20120609","9/6/2012","2012年6月9日","2012","2012年","1","上半年","2","2季","6","06月","9","09日","24","第24周","6","星期六","201224","2012年24周","20110609","20120509",,,"201106","201205",
"20120610","10/6/2012","2012年6月10日","2012","2012年","1","上半年","2","2季","6","06月","10","10日","24","第24周","7","星期日","201224","2012年24周","20110610","20120510",,,"201106","201205",
"20120611","11/6/2012","2012年6月11日","2012","2012年","1","上半年","2","2季","6","06月","11","11日","25","第25周","1","星期一","201225","2012年25周","20110611","20120511",,,"201106","201205",
"20120612","12/6/2012","2012年6月12日","2012","2012年","1","上半年","2","2季","6","06月","12","12日","25","第25周","2","星期二","201225","2012年25周","20110612","20120512",,,"201106","201205",
"20120613","13/6/2012","2012年6月13日","2012","2012年","1","上半年","2","2季","6","06月","13","13日","25","第25周","3","星期三","201225","2012年25周","20110613","20120513",,,"201106","201205",
"20120614","14/6/2012","2012年6月14日","2012","2012年","1","上半年","2","2季","6","06月","14","14日","25","第25周","4","星期四","201225","2012年25周","20110614","20120514",,,"201106","201205",
"20120615","15/6/2012","2012年6月15日","2012","2012年","1","上半年","2","2季","6","06月","15","15日","25","第25周","5","星期五","201225","2012年25周","20110615","20120515",,,"201106","201205",
"20120616","16/6/2012","2012年6月16日","2012","2012年","1","上半年","2","2季","6","06月","16","16日","25","第25周","6","星期六","201225","2012年25周","20110616","20120516",,,"201106","201205",
"20120617","17/6/2012","2012年6月17日","2012","2012年","1","上半年","2","2季","6","06月","17","17日","25","第25周","7","星期日","201225","2012年25周","20110617","20120517",,,"201106","201205",
"20120618","18/6/2012","2012年6月18日","2012","2012年","1","上半年","2","2季","6","06月","18","18日","26","第26周","1","星期一","201226","2012年26周","20110618","20120518",,,"201106","201205",
"20120619","19/6/2012","2012年6月19日","2012","2012年","1","上半年","2","2季","6","06月","19","19日","26","第26周","2","星期二","201226","2012年26周","20110619","20120519",,,"201106","201205",
"20120620","20/6/2012","2012年6月20日","2012","2012年","1","上半年","2","2季","6","06月","20","20日","26","第26周","3","星期三","201226","2012年26周","20110620","20120520",,,"201106","201205",
"20120621","21/6/2012","2012年6月21日","2012","2012年","1","上半年","2","2季","6","06月","21","21日","26","第26周","4","星期四","201226","2012年26周","20110621","20120521",,,"201106","201205",
"20120622","22/6/2012","2012年6月22日","2012","2012年","1","上半年","2","2季","6","06月","22","22日","26","第26周","5","星期五","201226","2012年26周","20110622","20120522",,,"201106","201205",
"20120623","23/6/2012","2012年6月23日","2012","2012年","1","上半年","2","2季","6","06月","23","23日","26","第26周","6","星期六","201226","2012年26周","20110623","20120523",,,"201106","201205",
"20120624","24/6/2012","2012年6月24日","2012","2012年","1","上半年","2","2季","6","06月","24","24日","26","第26周","7","星期日","201226","2012年26周","20110624","20120524",,,"201106","201205",
"20120625","25/6/2012","2012年6月25日","2012","2012年","1","上半年","2","2季","6","06月","25","25日","27","第27周","1","星期一","201227","2012年27周","20110625","20120525",,,"201106","201205",
"20120626","26/6/2012","2012年6月26日","2012","2012年","1","上半年","2","2季","6","06月","26","26日","27","第27周","2","星期二","201227","2012年27周","20110626","20120526",,,"201106","201205",
"20120627","27/6/2012","2012年6月27日","2012","2012年","1","上半年","2","2季","6","06月","27","27日","27","第27周","3","星期三","201227","2012年27周","20110627","20120527",,,"201106","201205",
"20120628","28/6/2012","2012年6月28日","2012","2012年","1","上半年","2","2季","6","06月","28","28日","27","第27周","4","星期四","201227","2012年27周","20110628","20120528",,,"201106","201205",
"20120629","29/6/2012","2012年6月29日","2012","2012年","1","上半年","2","2季","6","06月","29","29日","27","第27周","5","星期五","201227","2012年27周","20110629","20120529",,,"201106","201205",
"20120630","30/6/2012","2012年6月30日","2012","2012年","1","上半年","2","2季","6","06月","30","30日","27","第27周","6","星期六","201227","2012年27周","20110630","20120530",,,"201106","201205",
"20120701","1/7/2012","2012年7月1日","2012","2012年","2","下半年","3","3季","7","07月","1","01日","27","第27周","7","星期日","201227","2012年27周","20110701","20120601",,,"201107","201206",
"20120702","2/7/2012","2012年7月2日","2012","2012年","2","下半年","3","3季","7","07月","2","02日","28","第28周","1","星期一","201228","2012年28周","20110702","20120602",,,"201107","201206",
"20120703","3/7/2012","2012年7月3日","2012","2012年","2","下半年","3","3季","7","07月","3","03日","28","第28周","2","星期二","201228","2012年28周","20110703","20120603",,,"201107","201206",
"20120704","4/7/2012","2012年7月4日","2012","2012年","2","下半年","3","3季","7","07月","4","04日","28","第28周","3","星期三","201228","2012年28周","20110704","20120604",,,"201107","201206",
"20120705","5/7/2012","2012年7月5日","2012","2012年","2","下半年","3","3季","7","07月","5","05日","28","第28周","4","星期四","201228","2012年28周","20110705","20120605",,,"201107","201206",
"20120706","6/7/2012","2012年7月6日","2012","2012年","2","下半年","3","3季","7","07月","6","06日","28","第28周","5","星期五","201228","2012年28周","20110706","20120606",,,"201107","201206",
"20120707","7/7/2012","2012年7月7日","2012","2012年","2","下半年","3","3季","7","07月","7","07日","28","第28周","6","星期六","201228","2012年28周","20110707","20120607",,,"201107","201206",
"20120708","8/7/2012","2012年7月8日","2012","2012年","2","下半年","3","3季","7","07月","8","08日","28","第28周","7","星期日","201228","2012年28周","20110708","20120608",,,"201107","201206",
"20120709","9/7/2012","2012年7月9日","2012","2012年","2","下半年","3","3季","7","07月","9","09日","29","第29周","1","星期一","201229","2012年29周","20110709","20120609",,,"201107","201206",
"20120710","10/7/2012","2012年7月10日","2012","2012年","2","下半年","3","3季","7","07月","10","10日","29","第29周","2","星期二","201229","2012年29周","20110710","20120610",,,"201107","201206",
"20120711","11/7/2012","2012年7月11日","2012","2012年","2","下半年","3","3季","7","07月","11","11日","29","第29周","3","星期三","201229","2012年29周","20110711","20120611",,,"201107","201206",
"20120712","12/7/2012","2012年7月12日","2012","2012年","2","下半年","3","3季","7","07月","12","12日","29","第29周","4","星期四","201229","2012年29周","20110712","20120612",,,"201107","201206",
"20120713","13/7/2012","2012年7月13日","2012","2012年","2","下半年","3","3季","7","07月","13","13日","29","第29周","5","星期五","201229","2012年29周","20110713","20120613",,,"201107","201206",
"20120714","14/7/2012","2012年7月14日","2012","2012年","2","下半年","3","3季","7","07月","14","14日","29","第29周","6","星期六","201229","2012年29周","20110714","20120614",,,"201107","201206",
"20120715","15/7/2012","2012年7月15日","2012","2012年","2","下半年","3","3季","7","07月","15","15日","29","第29周","7","星期日","201229","2012年29周","20110715","20120615",,,"201107","201206",
"20120716","16/7/2012","2012年7月16日","2012","2012年","2","下半年","3","3季","7","07月","16","16日","30","第30周","1","星期一","201230","2012年30周","20110716","20120616",,,"201107","201206",
"20120717","17/7/2012","2012年7月17日","2012","2012年","2","下半年","3","3季","7","07月","17","17日","30","第30周","2","星期二","201230","2012年30周","20110717","20120617",,,"201107","201206",
"20120718","18/7/2012","2012年7月18日","2012","2012年","2","下半年","3","3季","7","07月","18","18日","30","第30周","3","星期三","201230","2012年30周","20110718","20120618",,,"201107","201206",
"20120719","19/7/2012","2012年7月19日","2012","2012年","2","下半年","3","3季","7","07月","19","19日","30","第30周","4","星期四","201230","2012年30周","20110719","20120619",,,"201107","201206",
"20120720","20/7/2012","2012年7月20日","2012","2012年","2","下半年","3","3季","7","07月","20","20日","30","第30周","5","星期五","201230","2012年30周","20110720","20120620",,,"201107","201206",
"20120721","21/7/2012","2012年7月21日","2012","2012年","2","下半年","3","3季","7","07月","21","21日","30","第30周","6","星期六","201230","2012年30周","20110721","20120621",,,"201107","201206",
"20120722","22/7/2012","2012年7月22日","2012","2012年","2","下半年","3","3季","7","07月","22","22日","30","第30周","7","星期日","201230","2012年30周","20110722","20120622",,,"201107","201206",
"20120723","23/7/2012","2012年7月23日","2012","2012年","2","下半年","3","3季","7","07月","23","23日","31","第31周","1","星期一","201231","2012年31周","20110723","20120623",,,"201107","201206",
"20120724","24/7/2012","2012年7月24日","2012","2012年","2","下半年","3","3季","7","07月","24","24日","31","第31周","2","星期二","201231","2012年31周","20110724","20120624",,,"201107","201206",
"20120725","25/7/2012","2012年7月25日","2012","2012年","2","下半年","3","3季","7","07月","25","25日","31","第31周","3","星期三","201231","2012年31周","20110725","20120625",,,"201107","201206",
"20120726","26/7/2012","2012年7月26日","2012","2012年","2","下半年","3","3季","7","07月","26","26日","31","第31周","4","星期四","201231","2012年31周","20110726","20120626",,,"201107","201206",
"20120727","27/7/2012","2012年7月27日","2012","2012年","2","下半年","3","3季","7","07月","27","27日","31","第31周","5","星期五","201231","2012年31周","20110727","20120627",,,"201107","201206",
"20120728","28/7/2012","2012年7月28日","2012","2012年","2","下半年","3","3季","7","07月","28","28日","31","第31周","6","星期六","201231","2012年31周","20110728","20120628",,,"201107","201206",
"20120729","29/7/2012","2012年7月29日","2012","2012年","2","下半年","3","3季","7","07月","29","29日","31","第31周","7","星期日","201231","2012年31周","20110729","20120629",,,"201107","201206",
"20120730","30/7/2012","2012年7月30日","2012","2012年","2","下半年","3","3季","7","07月","30","30日","32","第32周","1","星期一","201232","2012年32周","20110730","20120630",,,"201107","201206",
"20120731","31/7/2012","2012年7月31日","2012","2012年","2","下半年","3","3季","7","07月","31","31日","32","第32周","2","星期二","201232","2012年32周","20110731","20120630",,,"201107","201206",
"20120801","1/8/2012","2012年8月1日","2012","2012年","2","下半年","3","3季","8","08月","1","01日","32","第32周","3","星期三","201232","2012年32周","20110801","20120701",,,"201108","201207",
"20120802","2/8/2012","2012年8月2日","2012","2012年","2","下半年","3","3季","8","08月","2","02日","32","第32周","4","星期四","201232","2012年32周","20110802","20120702",,,"201108","201207",
"20120803","3/8/2012","2012年8月3日","2012","2012年","2","下半年","3","3季","8","08月","3","03日","32","第32周","5","星期五","201232","2012年32周","20110803","20120703",,,"201108","201207",
"20120804","4/8/2012","2012年8月4日","2012","2012年","2","下半年","3","3季","8","08月","4","04日","32","第32周","6","星期六","201232","2012年32周","20110804","20120704",,,"201108","201207",
"20120805","5/8/2012","2012年8月5日","2012","2012年","2","下半年","3","3季","8","08月","5","05日","32","第32周","7","星期日","201232","2012年32周","20110805","20120705",,,"201108","201207",
"20120806","6/8/2012","2012年8月6日","2012","2012年","2","下半年","3","3季","8","08月","6","06日","33","第33周","1","星期一","201233","2012年33周","20110806","20120706",,,"201108","201207",
"20120807","7/8/2012","2012年8月7日","2012","2012年","2","下半年","3","3季","8","08月","7","07日","33","第33周","2","星期二","201233","2012年33周","20110807","20120707",,,"201108","201207",
"20120808","8/8/2012","2012年8月8日","2012","2012年","2","下半年","3","3季","8","08月","8","08日","33","第33周","3","星期三","201233","2012年33周","20110808","20120708",,,"201108","201207",
"20120809","9/8/2012","2012年8月9日","2012","2012年","2","下半年","3","3季","8","08月","9","09日","33","第33周","4","星期四","201233","2012年33周","20110809","20120709",,,"201108","201207",
"20120810","10/8/2012","2012年8月10日","2012","2012年","2","下半年","3","3季","8","08月","10","10日","33","第33周","5","星期五","201233","2012年33周","20110810","20120710",,,"201108","201207",
"20120811","11/8/2012","2012年8月11日","2012","2012年","2","下半年","3","3季","8","08月","11","11日","33","第33周","6","星期六","201233","2012年33周","20110811","20120711",,,"201108","201207",
"20120812","12/8/2012","2012年8月12日","2012","2012年","2","下半年","3","3季","8","08月","12","12日","33","第33周","7","星期日","201233","2012年33周","20110812","20120712",,,"201108","201207",
"20120813","13/8/2012","2012年8月13日","2012","2012年","2","下半年","3","3季","8","08月","13","13日","34","第34周","1","星期一","201234","2012年34周","20110813","20120713",,,"201108","201207",
"20120814","14/8/2012","2012年8月14日","2012","2012年","2","下半年","3","3季","8","08月","14","14日","34","第34周","2","星期二","201234","2012年34周","20110814","20120714",,,"201108","201207",
"20120815","15/8/2012","2012年8月15日","2012","2012年","2","下半年","3","3季","8","08月","15","15日","34","第34周","3","星期三","201234","2012年34周","20110815","20120715",,,"201108","201207",
"20120816","16/8/2012","2012年8月16日","2012","2012年","2","下半年","3","3季","8","08月","16","16日","34","第34周","4","星期四","201234","2012年34周","20110816","20120716",,,"201108","201207",
"20120817","17/8/2012","2012年8月17日","2012","2012年","2","下半年","3","3季","8","08月","17","17日","34","第34周","5","星期五","201234","2012年34周","20110817","20120717",,,"201108","201207",
"20120818","18/8/2012","2012年8月18日","2012","2012年","2","下半年","3","3季","8","08月","18","18日","34","第34周","6","星期六","201234","2012年34周","20110818","20120718",,,"201108","201207",
"20120819","19/8/2012","2012年8月19日","2012","2012年","2","下半年","3","3季","8","08月","19","19日","34","第34周","7","星期日","201234","2012年34周","20110819","20120719",,,"201108","201207",
"20120820","20/8/2012","2012年8月20日","2012","2012年","2","下半年","3","3季","8","08月","20","20日","35","第35周","1","星期一","201235","2012年35周","20110820","20120720",,,"201108","201207",
"20120821","21/8/2012","2012年8月21日","2012","2012年","2","下半年","3","3季","8","08月","21","21日","35","第35周","2","星期二","201235","2012年35周","20110821","20120721",,,"201108","201207",
"20120822","22/8/2012","2012年8月22日","2012","2012年","2","下半年","3","3季","8","08月","22","22日","35","第35周","3","星期三","201235","2012年35周","20110822","20120722",,,"201108","201207",
"20120823","23/8/2012","2012年8月23日","2012","2012年","2","下半年","3","3季","8","08月","23","23日","35","第35周","4","星期四","201235","2012年35周","20110823","20120723",,,"201108","201207",
"20120824","24/8/2012","2012年8月24日","2012","2012年","2","下半年","3","3季","8","08月","24","24日","35","第35周","5","星期五","201235","2012年35周","20110824","20120724",,,"201108","201207",
"20120825","25/8/2012","2012年8月25日","2012","2012年","2","下半年","3","3季","8","08月","25","25日","35","第35周","6","星期六","201235","2012年35周","20110825","20120725",,,"201108","201207",
"20120826","26/8/2012","2012年8月26日","2012","2012年","2","下半年","3","3季","8","08月","26","26日","35","第35周","7","星期日","201235","2012年35周","20110826","20120726",,,"201108","201207",
"20120827","27/8/2012","2012年8月27日","2012","2012年","2","下半年","3","3季","8","08月","27","27日","36","第36周","1","星期一","201236","2012年36周","20110827","20120727",,,"201108","201207",
"20120828","28/8/2012","2012年8月28日","2012","2012年","2","下半年","3","3季","8","08月","28","28日","36","第36周","2","星期二","201236","2012年36周","20110828","20120728",,,"201108","201207",
"20120829","29/8/2012","2012年8月29日","2012","2012年","2","下半年","3","3季","8","08月","29","29日","36","第36周","3","星期三","201236","2012年36周","20110829","20120729",,,"201108","201207",
"20120830","30/8/2012","2012年8月30日","2012","2012年","2","下半年","3","3季","8","08月","30","30日","36","第36周","4","星期四","201236","2012年36周","20110830","20120730",,,"201108","201207",
"20120831","31/8/2012","2012年8月31日","2012","2012年","2","下半年","3","3季","8","08月","31","31日","36","第36周","5","星期五","201236","2012年36周","20110831","20120731",,,"201108","201207",
"20120901","1/9/2012","2012年9月1日","2012","2012年","2","下半年","3","3季","9","09月","1","01日","36","第36周","6","星期六","201236","2012年36周","20110901","20120801",,,"201109","201208",
"20120902","2/9/2012","2012年9月2日","2012","2012年","2","下半年","3","3季","9","09月","2","02日","36","第36周","7","星期日","201236","2012年36周","20110902","20120802",,,"201109","201208",
"20120903","3/9/2012","2012年9月3日","2012","2012年","2","下半年","3","3季","9","09月","3","03日","37","第37周","1","星期一","201237","2012年37周","20110903","20120803",,,"201109","201208",
"20120904","4/9/2012","2012年9月4日","2012","2012年","2","下半年","3","3季","9","09月","4","04日","37","第37周","2","星期二","201237","2012年37周","20110904","20120804",,,"201109","201208",
"20120905","5/9/2012","2012年9月5日","2012","2012年","2","下半年","3","3季","9","09月","5","05日","37","第37周","3","星期三","201237","2012年37周","20110905","20120805",,,"201109","201208",
"20120906","6/9/2012","2012年9月6日","2012","2012年","2","下半年","3","3季","9","09月","6","06日","37","第37周","4","星期四","201237","2012年37周","20110906","20120806",,,"201109","201208",
"20120907","7/9/2012","2012年9月7日","2012","2012年","2","下半年","3","3季","9","09月","7","07日","37","第37周","5","星期五","201237","2012年37周","20110907","20120807",,,"201109","201208",
"20120908","8/9/2012","2012年9月8日","2012","2012年","2","下半年","3","3季","9","09月","8","08日","37","第37周","6","星期六","201237","2012年37周","20110908","20120808",,,"201109","201208",
"20120909","9/9/2012","2012年9月9日","2012","2012年","2","下半年","3","3季","9","09月","9","09日","37","第37周","7","星期日","201237","2012年37周","20110909","20120809",,,"201109","201208",
"20120910","10/9/2012","2012年9月10日","2012","2012年","2","下半年","3","3季","9","09月","10","10日","38","第38周","1","星期一","201238","2012年38周","20110910","20120810",,,"201109","201208",
"20120911","11/9/2012","2012年9月11日","2012","2012年","2","下半年","3","3季","9","09月","11","11日","38","第38周","2","星期二","201238","2012年38周","20110911","20120811",,,"201109","201208",
"20120912","12/9/2012","2012年9月12日","2012","2012年","2","下半年","3","3季","9","09月","12","12日","38","第38周","3","星期三","201238","2012年38周","20110912","20120812",,,"201109","201208",
"20120913","13/9/2012","2012年9月13日","2012","2012年","2","下半年","3","3季","9","09月","13","13日","38","第38周","4","星期四","201238","2012年38周","20110913","20120813",,,"201109","201208",
"20120914","14/9/2012","2012年9月14日","2012","2012年","2","下半年","3","3季","9","09月","14","14日","38","第38周","5","星期五","201238","2012年38周","20110914","20120814",,,"201109","201208",
"20120915","15/9/2012","2012年9月15日","2012","2012年","2","下半年","3","3季","9","09月","15","15日","38","第38周","6","星期六","201238","2012年38周","20110915","20120815",,,"201109","201208",
"20120916","16/9/2012","2012年9月16日","2012","2012年","2","下半年","3","3季","9","09月","16","16日","38","第38周","7","星期日","201238","2012年38周","20110916","20120816",,,"201109","201208",
"20120917","17/9/2012","2012年9月17日","2012","2012年","2","下半年","3","3季","9","09月","17","17日","39","第39周","1","星期一","201239","2012年39周","20110917","20120817",,,"201109","201208",
"20120918","18/9/2012","2012年9月18日","2012","2012年","2","下半年","3","3季","9","09月","18","18日","39","第39周","2","星期二","201239","2012年39周","20110918","20120818",,,"201109","201208",
"20120919","19/9/2012","2012年9月19日","2012","2012年","2","下半年","3","3季","9","09月","19","19日","39","第39周","3","星期三","201239","2012年39周","20110919","20120819",,,"201109","201208",
"20120920","20/9/2012","2012年9月20日","2012","2012年","2","下半年","3","3季","9","09月","20","20日","39","第39周","4","星期四","201239","2012年39周","20110920","20120820",,,"201109","201208",
"20120921","21/9/2012","2012年9月21日","2012","2012年","2","下半年","3","3季","9","09月","21","21日","39","第39周","5","星期五","201239","2012年39周","20110921","20120821",,,"201109","201208",
"20120922","22/9/2012","2012年9月22日","2012","2012年","2","下半年","3","3季","9","09月","22","22日","39","第39周","6","星期六","201239","2012年39周","20110922","20120822",,,"201109","201208",
"20120923","23/9/2012","2012年9月23日","2012","2012年","2","下半年","3","3季","9","09月","23","23日","39","第39周","7","星期日","201239","2012年39周","20110923","20120823",,,"201109","201208",
"20120924","24/9/2012","2012年9月24日","2012","2012年","2","下半年","3","3季","9","09月","24","24日","40","第40周","1","星期一","201240","2012年40周","20110924","20120824",,,"201109","201208",
"20120925","25/9/2012","2012年9月25日","2012","2012年","2","下半年","3","3季","9","09月","25","25日","40","第40周","2","星期二","201240","2012年40周","20110925","20120825",,,"201109","201208",
"20120926","26/9/2012","2012年9月26日","2012","2012年","2","下半年","3","3季","9","09月","26","26日","40","第40周","3","星期三","201240","2012年40周","20110926","20120826",,,"201109","201208",
"20120927","27/9/2012","2012年9月27日","2012","2012年","2","下半年","3","3季","9","09月","27","27日","40","第40周","4","星期四","201240","2012年40周","20110927","20120827",,,"201109","201208",
"20120928","28/9/2012","2012年9月28日","2012","2012年","2","下半年","3","3季","9","09月","28","28日","40","第40周","5","星期五","201240","2012年40周","20110928","20120828",,,"201109","201208",
"20120929","29/9/2012","2012年9月29日","2012","2012年","2","下半年","3","3季","9","09月","29","29日","40","第40周","6","星期六","201240","2012年40周","20110929","20120829",,,"201109","201208",
"20120930","30/9/2012","2012年9月30日","2012","2012年","2","下半年","3","3季","9","09月","30","30日","40","第40周","7","星期日","201240","2012年40周","20110930","20120830",,,"201109","201208",
"20121001","1/10/2012","2012年10月1日","2012","2012年","2","下半年","4","4季","10","10月","1","01日","41","第41周","1","星期一","201241","2012年41周","20111001","20120901",,,"201110","201209",
"20121002","2/10/2012","2012年10月2日","2012","2012年","2","下半年","4","4季","10","10月","2","02日","41","第41周","2","星期二","201241","2012年41周","20111002","20120902",,,"201110","201209",
"20121003","3/10/2012","2012年10月3日","2012","2012年","2","下半年","4","4季","10","10月","3","03日","41","第41周","3","星期三","201241","2012年41周","20111003","20120903",,,"201110","201209",
"20121004","4/10/2012","2012年10月4日","2012","2012年","2","下半年","4","4季","10","10月","4","04日","41","第41周","4","星期四","201241","2012年41周","20111004","20120904",,,"201110","201209",
"20121005","5/10/2012","2012年10月5日","2012","2012年","2","下半年","4","4季","10","10月","5","05日","41","第41周","5","星期五","201241","2012年41周","20111005","20120905",,,"201110","201209",
"20121006","6/10/2012","2012年10月6日","2012","2012年","2","下半年","4","4季","10","10月","6","06日","41","第41周","6","星期六","201241","2012年41周","20111006","20120906",,,"201110","201209",
"20121007","7/10/2012","2012年10月7日","2012","2012年","2","下半年","4","4季","10","10月","7","07日","41","第41周","7","星期日","201241","2012年41周","20111007","20120907",,,"201110","201209",
"20121008","8/10/2012","2012年10月8日","2012","2012年","2","下半年","4","4季","10","10月","8","08日","42","第42周","1","星期一","201242","2012年42周","20111008","20120908",,,"201110","201209",
"20121009","9/10/2012","2012年10月9日","2012","2012年","2","下半年","4","4季","10","10月","9","09日","42","第42周","2","星期二","201242","2012年42周","20111009","20120909",,,"201110","201209",
"20121010","10/10/2012","2012年10月10日","2012","2012年","2","下半年","4","4季","10","10月","10","10日","42","第42周","3","星期三","201242","2012年42周","20111010","20120910",,,"201110","201209",
"20121011","11/10/2012","2012年10月11日","2012","2012年","2","下半年","4","4季","10","10月","11","11日","42","第42周","4","星期四","201242","2012年42周","20111011","20120911",,,"201110","201209",
"20121012","12/10/2012","2012年10月12日","2012","2012年","2","下半年","4","4季","10","10月","12","12日","42","第42周","5","星期五","201242","2012年42周","20111012","20120912",,,"201110","201209",
"20121013","13/10/2012","2012年10月13日","2012","2012年","2","下半年","4","4季","10","10月","13","13日","42","第42周","6","星期六","201242","2012年42周","20111013","20120913",,,"201110","201209",
"20121014","14/10/2012","2012年10月14日","2012","2012年","2","下半年","4","4季","10","10月","14","14日","42","第42周","7","星期日","201242","2012年42周","20111014","20120914",,,"201110","201209",
"20121015","15/10/2012","2012年10月15日","2012","2012年","2","下半年","4","4季","10","10月","15","15日","43","第43周","1","星期一","201243","2012年43周","20111015","20120915",,,"201110","201209",
"20121016","16/10/2012","2012年10月16日","2012","2012年","2","下半年","4","4季","10","10月","16","16日","43","第43周","2","星期二","201243","2012年43周","20111016","20120916",,,"201110","201209",
"20121017","17/10/2012","2012年10月17日","2012","2012年","2","下半年","4","4季","10","10月","17","17日","43","第43周","3","星期三","201243","2012年43周","20111017","20120917",,,"201110","201209",
"20121018","18/10/2012","2012年10月18日","2012","2012年","2","下半年","4","4季","10","10月","18","18日","43","第43周","4","星期四","201243","2012年43周","20111018","20120918",,,"201110","201209",
"20121019","19/10/2012","2012年10月19日","2012","2012年","2","下半年","4","4季","10","10月","19","19日","43","第43周","5","星期五","201243","2012年43周","20111019","20120919",,,"201110","201209",
"20121020","20/10/2012","2012年10月20日","2012","2012年","2","下半年","4","4季","10","10月","20","20日","43","第43周","6","星期六","201243","2012年43周","20111020","20120920",,,"201110","201209",
"20121021","21/10/2012","2012年10月21日","2012","2012年","2","下半年","4","4季","10","10月","21","21日","43","第43周","7","星期日","201243","2012年43周","20111021","20120921",,,"201110","201209",
"20121022","22/10/2012","2012年10月22日","2012","2012年","2","下半年","4","4季","10","10月","22","22日","44","第44周","1","星期一","201244","2012年44周","20111022","20120922",,,"201110","201209",
"20121023","23/10/2012","2012年10月23日","2012","2012年","2","下半年","4","4季","10","10月","23","23日","44","第44周","2","星期二","201244","2012年44周","20111023","20120923",,,"201110","201209",
"20121024","24/10/2012","2012年10月24日","2012","2012年","2","下半年","4","4季","10","10月","24","24日","44","第44周","3","星期三","201244","2012年44周","20111024","20120924",,,"201110","201209",
"20121025","25/10/2012","2012年10月25日","2012","2012年","2","下半年","4","4季","10","10月","25","25日","44","第44周","4","星期四","201244","2012年44周","20111025","20120925",,,"201110","201209",
"20121026","26/10/2012","2012年10月26日","2012","2012年","2","下半年","4","4季","10","10月","26","26日","44","第44周","5","星期五","201244","2012年44周","20111026","20120926",,,"201110","201209",
"20121027","27/10/2012","2012年10月27日","2012","2012年","2","下半年","4","4季","10","10月","27","27日","44","第44周","6","星期六","201244","2012年44周","20111027","20120927",,,"201110","201209",
"20121028","28/10/2012","2012年10月28日","2012","2012年","2","下半年","4","4季","10","10月","28","28日","44","第44周","7","星期日","201244","2012年44周","20111028","20120928",,,"201110","201209",
"20121029","29/10/2012","2012年10月29日","2012","2012年","2","下半年","4","4季","10","10月","29","29日","45","第45周","1","星期一","201245","2012年45周","20111029","20120929",,,"201110","201209",
